,Date,Perc_Dif
151,2015-08-10,0.15364654824514612
152,2015-08-11,-0.2511320880733111
153,2015-08-12,0.907194833146028
154,2015-08-13,0.04286179140746654
155,2015-08-14,0.0447067908252267
156,2015-08-17,1.4233076971744496
157,2015-08-18,-0.4073763012432086
158,2015-08-19,-0.5225310739566595
159,2015-08-20,-2.655444039722051
160,2015-08-21,-1.3361888198652756
161,2015-08-24,2.7832353511675674
162,2015-08-25,-3.8470641300458093
163,2015-08-26,0.8998845630257225
164,2015-08-27,0.8833173950830121
165,2015-08-28,0.7912641993485159
166,2015-08-31,-0.7687095562695434
167,2015-09-01,-0.6853763376360057
168,2015-09-02,0.12731885823025624
169,2015-09-03,0.10042892837790358
170,2015-09-04,0.04809543015190384
171,2015-09-08,0.3100467615134009
172,2015-09-09,-1.7726628776991933
